Z	明	72.4:8	ming2	minh	sáng	bright, light, brilliant; clear; (nhật + nguyệt: Mặt trăng và mặt trời gặp nhau thì nhất định phải sáng)
Z	打	64.2:5	da3 da2	đả	đánh	strike, hit, beat; fight; attack
Z	太	37.1:4	tai4	thái	lớn (trừu tượng)	very, too, much; big; extreme; (đại + chủ: Chuyện Lê Quý Đôn ở truồng)
Z	路	157.6:13	lu4 luo4	lộ	đường	road, path, street; journey
Z	起	156.3:10	qi3	khởi	bắt đầu, khởi nghĩa, cùng chung (nhất khởi tiến thoái)	rise, stand up; go up; begin
Z	相	109.4:9	xiang1 xiang4	tương	cùng	mutual, reciprocal, each other
Z	主	3.4:5	zhu3	chủ	chủ trì đại cuộc, chủ tớ, chủ trương	master, chief owner; host; lord
Z	關	169.11:19	guan1	quan	quan hệ, cơ quan, liên quan	frontier pass; close; relation
Z	間	169.4:12	jian1 jian4 jian3	gian	chính giữa (trung gian), nhân gian	interval, space; place, between
Z	鳳	196.3:14	feng4	phụng, phượng	chim phượng (trống)	male phoenix; symbol of joy
Z	外	36.2:5	wai4	ngoại	ngoài	out, outside, external; foreign
Z	呢	30.5:8	ni2 ne5	ni	thì sao? (câu hỏi)	interrogative or emphatic final
Z	覺	147.13:20	jue2 jiao4	giác	ngộ ra (giác ngộ), phát giác	wake up from sleep; be conscious
Z	使	9.6:8	shi3 shi4	sử	sai khiến	cause, send on a mission, order; envoy, messenger, ambassador
Z	該	149.6:13	gai1	cai	đáng làm, nên làm ...	should, ought to, need to
Z	友	29.2:4	you3	hữu	bạn	friend, companion; fraternity
Z	才	64.0:3	cai2	tài	tài năng	talent, ability; just, only
Z	進	162.8:12	jin4	tiến	tiến lên	advance, make progress, enter
Z	凰	16.9:11	huang2	hoàng	chim Hoàng (mái)	female phoenix
Z	她	38.3:6	ta1	tha	Cô ấy, bà ấy	she, her
Z	民	83.1:5	min2	dân	dân chúng, nhân dân	people, subjects, citizens
Z	著	140.8:12	zhu4 zhuo2 chu2 zhao1 zhao2 zhe5	trứ	trứ danh, rõ ràng	manifest
Z	各	30.3:6	ge4	các	mỗi, những, mỗi người mỗi vẽ	each, individually, every, all
Z	全	11.4:6	quan2	toàn	trọn bộ, thành toàn	maintain, keep whole or intact
Z	將	41.8:11	jiang1 jiang4 qiang1	tương, tướng	đem (tương tâm tỉ tâm), tướng soái	will, going to, future; general
Z	少	42.1:4	shao3 shao4	thiểu	ít	few, less, inadeqate
Z	兩	11.6:8	liang3 liang4	lưỡng	hai, lưỡng hổ giao tranh	two, both, pair, couple; ounce
Z	加	19.3:5	jia1	gia	thêm vào, cộng vào, gia tăng	add to, increase, augment
Z	回	31.3:6	hui2	hồi	trở về, hồi báo	return, turn around; a time
Z	感	61.9:13	gan3	cảm	cảm ứng, cảm động, cảm tình	feel, perceive, emotion
Z	式	56.3:6	shi4	thức	nghi thức, công thức	style, system, formula, rule
Z	第	118.5:11	di4	đệ	thứ tự (đệ nhất), nhà ở (phủ đệ)	sequence, number; grade, degree
Z	球	96.7:11	qiu2	cầu	vật hình tròn, địa cầu	ball, sphere, globe; round
Z	性	61.5:8	xing4	tánh, tính	tánh tình, danh tánh, phái tính	nature, character, sex
Z	程	115.7:12	cheng2	trình	khuôn phép, đường đi	journey, trip; schedule, agenda
Z	把	64.4:7	ba3 ba4	ba	lấy ... ra, đem ... ra	hold, take; guard; regard as
Z	被	145.5:11	bei4 pi1 bi4 pi4	bị	chịu, mắc phải	passive indicator "by"; bedding
Z	公	12.2:4	gong1	công	công bằng, chung	fair, equitable; public; duke
Z	論	149.8:15	lun4 lun2	luận	bình luận, thảo luận, Luận ngữ	debate; discuss; discourse
Z	及	29.2:4	ji2	cập	với tới, cùng với	extend; reach; come up to; and
Z	校	75.6:10	xiao4 jiao3 jiao4 xiao2	hiệu	trường, học hiệu (trường học), huy hiệu	school; military field officer
Z	別	18.5:7	bie2	biệt	chia tay, cách biệt, khác biệt	separate, other; do not
Z	體	188.13:23	ti3 ti1	thể	thân thể, thể suất tâm tình hạ thuộc	body; group, class, body, unit
Z	重	166.2:9	zhong4 chong2 tong2	trọng	nặng	heavy, weighty; double
Z	給	120.6:12	gei3 ji3 xia2	cấp	cho, cung cấp	give; by, for
Z	聽	128.16:22	ting1 ting4	thính	nghe	hear, listen; understand; obey
Z	做	9.9:11	zuo4	tố	làm, tổ chức, làm lễ	work, make; act
Z	常	50.8:11	chang2	thường	lâu mãi, bình thường	common, normal, frequent,regular
Z	您	61.7:11	nin2	nâm	quý ngài	honorific for "you"
Z	裡	145.7:12	li3	lý	bên trong, trong, một, lõi	inside, interior, within
Z	東	75.4:8	dong1	đông	hướng đông	east, eastern, eastward; (mộc + nhật: sáng sớm nhìn về hướng đông, thấy mặt trời lấp ló sau ngọn cây)
Z	解	148.6:13	jie3 jie4 xie4	giải	cởi, tách ra, giải thích	loosen, unfasten, untie; explain
Z	灣	85.22:25	wan1	loan	vịnh eo biển	bay, cove, inlet, bend of stream
Z	等	118.6:12	deng3	đẳng	hạng, loại, bậc	rank, grade; wait; equal; "etc."
Z	啦	30.8:11	la5 la1	lạp	tiếng thường dùng ở cuối câu để nhấn mạnh	final particle of assertion
Z	部	163.8:11	bu4 pou3	bộ	tóm, nhóm lại	part, division, section
Z	原	27.8:10	yuan2 yuan4	nguyên	đầu tiên, khởi thủy, bình nguyên	source, origin, beginning
Z	美	123.3:9	mei3	mỹ	đẹp, xinh, duyên dáng	beautiful, pretty; pleasing
Z	先	10.4:6	xian1	tiên	đầu tiên, trước 	first, former, previous
Z	通	162.7:11	tong1 tong4	thông	thông suốt, am hiểu, trôi chảy	pass through, common,communicate
Z	管	118.8:14	guan3	quản	ống, gánh vác	pipe, tube, duct; woodwind music
Z	網	120.8:14	wang3	võng	lưới, chăng	net, web; network
Z	區	23.9:11	qu1 ou1	khu	chia ra, phân ra, miền, vùng	area, district, region, ward
Z	期	74.8:12	qi2 qi1 ji1	kỳ	hạn, kỳ hạn, mong, kỳ vọng, thời gian	period of time; date; time limit
Z	錯	167.8:16	cuo4 cu4 xi1	thác	sai lầm, lầm lỗi	error, blunder, mistake, wrong
Z	否	30.4:7	fou3 pi3	phủ	không, chẳng, phủ quyết, phủ nhận	not, no, negative; final particle
Z	樂	75.11:15	le4 yue4 yao4 luo4	lạc, nhạc	vui vẻ, hoan lạc, lạc cảnh, âm nhạc, nhạc cụ	happy, glad; enjoyable; music
Z	找	64.4:7	zhao3	hoa, trảo	bơi thuyền, bù vào chỗ thiếu, tìm kiếm	search, seek, look for; find
Z	書	73.6:10	shu1	thư	sách	book, letter, document; writings
Z	讓	149.17:24	rang4	nhượng, nhường	nhượng bộ, nhường nhịn	allow, permit, yield, concede
Z	四	31.2:5	si4	tứ	số bốn	four
Z	啊	30.8:11	a5	a	ah!	exclamatory particle
Z	由	102.0:5	you2 yao1	do	bởi, vì nguyên nhân .. (HV- do ư ..)	cause, reason; from
Z	選	162.12:16	xuan3 suan4 xuan4	tuyển	kén chọn, lựa chọn, tuyển cử	choose, select; elect; election
Z	較	159.6:13	jiao4 jue2 xiao4	giao	so sánh (HV- tỷ giao)	compare; comparatively, more
Z	數	66.11:15	shu4 shu3 cu4 shuo4	số, sổ	số, đếm, số học, số đông (HV- đại đa số)	number; several; count; fate
Z	表	145.3:8	biao3	biểu	diễn đạt, tỏ ra, biểu chương, biểu diễn	show, express, manifest, display
Z	內	11.2:4	nei4 na4	nội	bên trong	inside, interior; domestic
Z	場	32.9:12	chang2 chang3	trường	sân, khoảnh đất trống, hí trường, lập trường	open space, field, market
Z	它	40.2:5	ta1	tha	nó	it; other
Z	從	60.8:11	cong2 zong4 zong1 cong1	tòng	theo	from, by, since, whence, through
Z	快	61.4:7	kuai4	khoái	nhanh, vui thích, khoái lạc	rapid, quick, speedy, fast; soon
Z	歡	76.18:22	huan1	hoan	vui vẻ, hoan hỷ	happy, pleased, glad; joy; enjoy
Z	社	113.3:8	she4	xã	khu vực, xã hội, xã đoàn	god of the soil and altars to him; group of families; company, society
Z	合	30.3:6	he2 ge3	hợp (hiệp)	góp lại	combine, unite, join; gather
Z	望	74.7:11	wang4	vọng	mong, ngóng, hy vọng, vọng nguyệt tưởng quân	look at or forward; hope, expect
Z	怎	61.5:9	zen3	chẩm	sao ? thế nào ?	what? why? how?
Z	認	149.7:14	ren4	nhận	nhận ra, biết	recognize, know, understand
Z	告	30.4:7	gao4	cáo	báo cho biết	tell, announce, inform; accuse; (khẩu + ngưu: Con bò dữ đi tới đâu cũng bị người ta dùng miệng la ó)
Z	更	73.3:7	geng4 geng1	cánh, canh	càng, rất, lắm, đổi (cánh danh), năm canh bán dạ	more, still further, much more
Z	幾	52.9:12	ji3 ji1	kỉ (ki)	mấy hử, nhiêu?	how many? how much? (a)few, some
Z	考	125.0:6	kao3	khảo	già nua, khảo xét	examine, test; investigate
Z	度	53.6:9	du4 duo2	độ	đo lường, chừng mực, độ nóng lạnh	degree, system; manner; consider
Z	難	172.11:19	nan2 nan4 nuo2	nan	khó (thiên hạ vô nan sự, chỉ phạ hữu tâm nhân)	difficult, arduous, hard; unable
Z	版	91.4:8	ban3	bản	bản in sách, tái bản, phó bản	printing blocks; edition
Z	頭	181.7:16	tou2 tou5	đầu	cái đầu, người đứng đầu (đầu não)	head; top; chief, first; boss
Z	喜	30.9:12	xi3	hỷ	vui vẻ, tin vui, mừng, hỷ tín	like, love, enjoy; joyful thing
Z	許	149.4:11	xu3 hu3	hứa	nghe theo, chịu, bằng lòng, họ Hứa	allow, permit; promise; betroth
Z	光	10.4:6	guang1	quang	ánh sáng, hết sạch	light, brilliant, shine; only
Z	今	9.2:4	jin1	kim	bây giờ, hiện tại (vô cổ bất thành kim)	now, today, modern era
Z	買	154.5:12	mai3	mãi	mua	buy, purchase; bribe, persuade
Z	算	118.8:14	suan4	toán	đếm, tính toán, trù tính, bàn toán	count, calculate, figure; plan
Z	弟	57.4:7	di4 ti4 ti4	đệ	đệ đệ: em	young brother; junior; i, me
Z	若	140.5:9	ruo4 re3 re2 re4	nhược	như, giống như, ví bằng	if, supposing, assuming; similar
Z	統	120.6:11	tong3	thống	đầu mối, gom lại một mối (HV- thống nhất)	govern, command, control; unite
Z	記	149.3:10	ji4	ký	ghi chép, nhớ, dấu hiệu, ký giả	record; keep in mind, remember
Z	代	9.3:5	dai4	đại	thế hệ, thay thế, thời đại, đại diện	replace, replacement (of person or generation); era, generation
Z	號	141.7:13	hao4 hao2	hào	số, dấu hiệu	mark, sign; symbol; number
Z	處	141.5:11	chu4 chu3	xứ, xử	nơi chốn, xứ sở, xử án, xử tử	place, locale; department
Z	完	40.4:7	wan2	hoàn	xong, trọn vẹn (hoàn toàn), đầy đủ, hết	complete, finish, settle; whole
Z	接	64.8:11	jie1	tiếp	ghép, giáp liền, tiếp đãi, tiếp cận	receive; continue; catch;connect
Z	計	149.2:9	ji4	kế	mưu chước, lo trước, kế hoạch	plan, plot; strategem; scheme
Z	字	39.3:6	zi4	tự	chữ	letter, character, word; (tử + miên: Người con trai ở dưới mái nhà thì đọc chữ)
Z	師	50.7:10	shi1	sư	thầy	teacher, master, specialist; multitude, troops
Z	並	1.7:8	bing4 bang4	tịnh	gồm, chung, tịnh hành (cùng đi)	equal to; side by side; also, what is more; both
Z	政	66.4:9	zheng4 zheng1	chính, chánh	việc của quốc gia, khuôn phép làm việc	government, political affairs
Z	玩	96.4:8	wan2 wan4	ngoạn	chơi, đùa giỡn	play with, joke, enjoy
Z	張	57.8:11	zhang1 zhang4	trương	dương, phô trương, chủ trương, họ Trương	stretch, extend, expand; sheet
Z	男	102.2:7	nan2	nam	đàn ông, con trai	male, man; son; baron; surname
Z	誰	149.8:15	shui2 shei2	thùy	ai?	who? whom? whose? anyone?
Z	每	80.3:7	mei3 mei4	mỗi	every, mỗi ngày	every, each
Z	結	120.6:12	jie2 ji4 jie1	kết	buộc lại với nhau, kết cuộc, kết nghĩa	knot, tie; join, connect
Z	且	1.4:5	qie3 ju1	thả	vã lại (lời nói mở đầu), cẩu thả	moreover, also (post-subject); about to, will soon (pre-verb)
Z	星	72.5:9	xing1	tinh	ngôi sao, thứ (Tinh kỳ nhất = thứ Hai, Monday)	star, planet; any point of light
Z	建	54.6:9	jian4	kiến	dựng, gây dựng, kiến nghị, kiến thiết	build, establish, erect, found
Z	改	66.3:7	gai3	cải	sửa đổi, cải cách	change, alter; improve, remodel
Z	連	162.7:11	lian2 lian3 lian4 lan4	liên	nối liền, liên lạc, liên kết, liên hoàn kế	join, connect; continuous; even
Z	放	66.4:8	fang4 fang3	phóng	thả, buông ra, phóng sanh, tư tưởng khai phóng	put, release, free, liberate
Z	哈	30.6:9	ha1 ha3 ha4	cáp	uống nước, cáp cáp (tiếng cười khanh khách)	sound of laughter
Z	活	85.6:9	huo2 guo1	hoạt	sống, sinh động, hoạt bác	live, exist, survive; lively
Z	研	112.6:9	yan2 yan4 xing2	nghiên	tìm đến nơi đến chốn, nghiên cứu, suy xét	grind, rub; study, research
Z	直	109.3:8	zhi2	trực	thẳng, ngay thẳng, duỗi ra	straight, erect, vertical
Z	設	149.4:11	she4	thiết	đặt ra, bày ra, thiết lập, trần thiết	build; establish; display ; particle of hypothesis, supposing
Z	陳	170.8:11	chen2 zhen4	trần	bày tỏ (trần tình), lâu, họ Trần	exhibit, display; plead; surname
Z	報	32.9:12	bao4	báo	báo chí, thông báo	report, tell, announce
Z	轉	159.11:18	zhuan3 zhuan4	chuyển	xoay, chuyển cơ, chuyển động, chuyển hướng	shift, move, turn
Z	黨	203.8:20	dang3  zhang3	đảng	nhiều, phe đảng, đoàn thể	political party, gang, faction
Z	指	64.6:9	zhi3	chỉ	ngón tay, trỏ bảo	finger, toe; point, indicate
Z	五	7.2:4	wu3	năm	số năm	five; surname
Z	變	149.16:23	bian4	biến	thay đổi, biến đổi, biến chất, biến loạn	change, transform, alter; rebel
Z	氣	84.6:10	qi4 xi4	khí	khí	air, gas, steam, vapor; spirit
Z	西	146.0:6	xi1	tây	hướng tây, tây phương cực lạc	west(ern); westward, occident
Z	試	149.6:13	shi4	thí	thử, thí dụ, thí nghiệm	test, try, experiment
Z	希	50.4:7	xi1	hy	ít, mỏng, hy vọng	rare; hope, expect, strive for
Z	神	113.5:10	shen2 shen1	thần	thần	spirit, god, supernatural being
Z	取	29.6:8	qu1	thủ	lấy, dùng	take, receive, obtain; select
Z	化	21.2:4	hua4 hua1	hóa	biến hóa, thay đổi, Hóa học, hóa thân	change, convert, reform; -ize
Z	物	93.4:8	wu4	vật	đồ vật, động vật, thú vật, vật thể, sự vật, cảnh vật	thing, substance, creature
Z	王	96.0:4	wang2 wang4 yu4	vương	vua, tước Vương, Vương giả chi đạo, họ Vương	king, ruler; royal; surname
Z	任	9.4:6	ren4 ren2	nhậm, nhiệm	gánh vác, chịu đựng, nhiệm vụ, họ Nhậm	trust to, rely on, appoint; to bear, duty, office;  allow
Z	林	75.4:8	lin2	lâm	rừng	forest, grove; surname; (2 mộc: đất có 2 cây thì đã thành rừng)
Z	單	30.9:12	dan1 shan4 chan2	đơn	đơn lẽ	single, individual, only; lone
Z	世	1.4:5	shi4	thế	đời, kiếp, thế giới, thế giao, thế gian, tái thế tình duyên	generation; world; era
Z	受	29.6:8	shou4	thụ, thọ	chịu, chịu ơn (thụ ân, thọ. ân), thụ động	receive, accept, get; bear, stand
Z	近	162.4:8	jin4 ji4	cận	gần, cận mặc giả hắc (gần mực thì đen)	near, close; approach; intimate
Z	義	123.7:13	yi4	nghĩa	nhân nghĩa, nghĩa cử, nghĩa địa, nghĩa khí, kết nghĩa	right conduct, righteousness
Z	死	78.2:6	si3	tử	chết, sanh ký tử quy	die; dead; death
Z	便	9.7:9	bian4 pian2	tiện	tiện lợi, thuận tiện, phương tiện	convenience, ease; expedient
Z	反	29.2:4	fan3 fan1	phản, phiên	đối nghịch lại, phản đối, phản loạn, phản nghịch	reverse, opposite, contrary, anti-
Z	戰	62.12:16	zhan4	chiến	đánh nhau	war, fighting, battle
Z	資	154.6:13	zi1 zi4	tư	của cải, tính tự nhiên (tư chất), tư bản	property; wealth; capital
Z	空	116.3:8	kong1 kong4 kong3	không	trống không, hư không, không gian	empty, hollow, bare, deserted
Z	隊	170.9:12	dui4 sui4 zhui4	đội	toán (quân ..), đội ngũ, đội trưởng, xếp hàng theo đội ngũ	team, group; army unit
Z	跟	157.6:13	gen1	cân	gót chân, đi theo, cân bang (body guard, người theo ủng hộ)	heel;to follow, accompany; with
Z	卻	26.7:9	que4	khước	không nhận (khước từ)	still, but; decline; retreat
Z	北	21.3:5	bei3 bei4	bắc	hướng bắc	north; northern; northward
Z	必	61.1:5	bi4	tất	ắt hẳn, quả nhiên, tất yếu	surely, most certainly; must
Z	業	75.9:13	ye4	nghiệp	sự nghiệp, công nghiệp, nghiệp báo	profession, business, trade
Z	功	19.3:5	gong1	công	sự khó nhọc, công lao, công trạng	achievement, merit, good result
Z	寫	40.12:15	xie3	tả	viết, sao chép	write; draw, sketch; compose
Z	影	59.12:15	ying3	ảnh	hình bóng, nhiếp ảnh, điện ảnh	shadow; image, reflection; photo
Z	聲	128.11:17	sheng1	thanh	tiếng, danh dự, phong thanh (tiếng gió, tiếng đồn phong phan	sound, voice, noise; tone; music
Z	平	51.2:5	ping2	bình	bằng, hòa bình	flat, level, even; peaceful
Z	台	30.2:5	tai2 yi2 tai1	đài	trạm, đồn	platform; unit; term of address
Z	臺	133.8:14	tai2 yi2 tai1	đài	cái đài cao, nước Đài Loan	tower, lookout; stage, platform
Z	員	30.7:10	yuan2 yun4	viên	nhân viên, thành viên	member; personnel, staff member
Z	討	149.3:10	tao3	thảo	đánh giết (thảo phạt), bàn bạc (thảo luận)	ask for, beg; demand; dun; marry
Z	則	18.7:9	ze2	tắc	quy tắc, phép tắc, (cùng tắc biến, biến tắc thông)	rule, law, regulation; grades
Z	容	40.7:10	rong2	dung	chứa (dung nạp), diện mạo (dung mạo), khoan dung	looks, appearance; figure, form
Z	檔	75.13:17	dang3 dang4	đương	cái phản, gánh hàng	shelf; frame, crosspiece
Z	向	30.3:6	xiang4	hướng	phương hướng, Quân hướng Tiêu Tương ngã hướng Tần	toward, direction, trend
Z	妳	38.5:8	nai3 ni3	nễ	You (dùng cho phái nữ khi đứng trước là bộ Nữ)	you (f.)
Z	市	50.2:5	shi4	thị	chợ, thành thị, thị trưởng	market, fair; city, town; trade
Z	利	18.5:7	li4	lợi	lợi, ích lợi, lợi ích, lợi nhuận, lợi tức	gains, advantage, profit, merit
Z	興	134.9:16	xing1 xing4	hưng, hứng	nổi lên, làm nên, hưng thịnh, hưng nghiệp, vui (cao hứng)	thrive, prosper, flourish
Z	強	57.8:11	qiang2 qiang3 jiang4	cường	mạnh, cường dũng, cường hào ác bá, cường thân kiện thể	strong, powerful, energetic
Z	安	40.3:6	an1	an	yên ổn	peaceful, tranquil, quiet; (miên + nữ: Người con gái ở dưới mái nhà thì được yên ổn)
Z	央	37.2:5	yang1	ương	chính giữa, trung ương	center, conclude, run out; beg
Z	特	93.6:10	te4	đặc	đặc biệt, đặc vụ	special, unique, distinguished
Z	議	149.13:20	yi4	nghị	lời bàn bạc, nghị luận, nghị án, nghị hòa	consult, talk over, discuss
Z	辦	160.9:16	ban4	biện	giảng giải, xét rõ, làm việc (biện sự), biện bác, biện bạch	manage, do, handle; deal with
Z	價	9.13:15	jia4 jie5	giá	Giá trị, phẩm cách, giá cả	price, value
Z	總	120.11:17	zong3 zong1	tổng	chung lại, tụ họp, đứng đầu, tổng thống, tổng hợp, tổng kết	collect; overall, altogether
Z	傳	9.11:13	chuan2 zhuan4	truyền, truyện	trao, chuyển, truyền bá, truyền chân, sách truyện	summon; propagate, transmit
Z	思	61.5:9	si1 si4 sai1	tư	nghĩ đến, nhớ, tư lự, tư nghị	think, consider, ponder; final particle
Z	花	140.4:8	hua1	hoa	bông hoa	flower; blossoms
Z	元	10.2:4	yuan2	nguyên	bắt đầu	first; dollar; origin; head; (nhân + nhị: Con người bắt đầu bằng 2 yếu tố âm dương)
Z	叫	30.2:5	jiao4	khiếu	kêu	cry, shout; hail, greet, call
Z	保	9.7:9	bao3	bảo	giữ gìn, săn sóc, bảo đảm, bảo vệ, bảo tồn	protect, safeguard, defend, care
Z	份	9.4:6	fen4 bin1	phân	phần	portion, part; duty
Z	求	85.2:7	qiu2	cầu	xin, yêu cầu, mong mỏi, cầu hôn, cầu khẩn	seek; demand, request; beseech
Z	究	116.2:7	jiu4 jiu1	cứu	tra hỏi, nghiền ngẫm, nghiên cứu, cứu cánh	examine, investigate
Z	呵	30.5:8	he1	ha	mắng, ha xích (mắng đuổi), ha ha (tiếng cười ha ha)	scold; laughing sound; yawn
Z	件	9.4:6	jian4	kiện	sự kiện, việc	numerary adjunct for article; matter; (nhân + ngưu: Con người và con bò cùng đi cày là 1 sự kiện bình thường)
Z	未	75.1:5	wei4	vị	chưa	not yet; (mộc + nhất gạch ngang ngắn ở trên: ý nói là cây còn nhỏ, chưa thành gỗ)
Z	決	85.4:7	jue2	quyết	quyết định, quyết tâm, nhất quyết	decide, determine, judge
Z	組	120.5:11	zu3 qu1	tổ	nối liền, xâu lại, tổ chức	class; section, department
Z	萬	140.9:13	wan4	vạn	muôn, 10 ngàn, họ Vạn, vạn an, vạn chúng nhất tâm	ten thousand; innumerable
Z	級	120.4:10	ji2	cấp	ngôi bậc, ngôi thứ, đệ nhất cấp	level, rank, class; grade
Z	持	64.6:9	chi2	trì	kềm, cầm giữ, giúp đỡ, duy trì, trì giới (giữ gìn giới luật)	sustain, support; hold, grasp
Z	笑	118.4:10	xiao4	tiếu	cười, Tam tiếu tình duyên :)	smile, laugh, giggle; snicker
Z	投	64.4:7	tou2	đầu	ném vô, xông vào, nương dựa, đầu cơ, đầu cáo	throw, cast, fling, pitch; jump
Z	哪	30.7:10	na3 nei3 na5 ne2 nuo2	ná	nào, thế nào?	which? where? how?
Z	室	40.6:9	shi4	thất	nhà, vợ, phòng	room, home, house, chamber
Z	曾	73.8:12	ceng2 zeng1	tăng, tằng	thêm, từng trải, họ Tăng, tằng tổ (ông cố)	already; sign of past
Z	喔	30.9:12	wo1 01	ác	tiếng gà gáy ó o :)	descriptive of crying or of crow
Z	標	75.11:15	biao1	tiêu	cây nêu, ngọn cây, tiêu biểu, tiêu chuẩn, tiêu đề	mark, symbol, label, sign; stand
Z	流	85.6:9	liu2	lưu	dòng nước, chảy đi, trôi đi, lưu lạc, lưu manh, lưu vong	flow, circulate, drift; class
Z	獨	94.13:16	du2	độc	riêng, một mình, độc nhất, độc mộc bất thành lâm	alone, single, solitary, only
Z	貓	153.9:16	mao1	miêu	con mèo	cat
Z	卡	25.3:5	qia3 ka3	tạp	chỗ thu thuế hàng hóa, chỗ trọng yếu có quân trú đóng	card, punch card; calorie
Z	需	173.6:14	xu1 nuo4 ruan3 ru2	nhu	cần dùng, nhu cầu, nhu yếu	need, require, must
Z	兄	10.3:5	xiong1	huynh	người anh	elder brother; (nhân + khẩu: Người anh thường dùng miệng để khuyên nhủ 2 em)
Z	共	12.4:6	gong4 gong1	cộng	chung, cùng nhau, cộng đồng, cộng tác, công cộng	together with, all, total; share
Z	語	149.7:14	yu3 yu4	ngữ	tiếng nói, lời nói	language, words; saying, express
Z	海	85.7:10	hai3	hải	biển. bể, hải cảng, hải quân	sea, ocean; maritime
Z	阿	170.5:8	a1 a4 a5 e1 e3 a3	a	hùa theo, gò to	prefix to name; transliteration
Z	線	120.9:15	xian4	tuyến	dây, sợi chỉ, manh mối	thread, line, wire; clue
Z	參	28.9:11	can1 san1 shen1 den1 cen1 san3	tham, sâm	xen vào, dự vào, tham mưu, tham khảo, sâm Hoa Kỳ	take part in, intervene
Z	般	137.4:10	ban1 bo1 pan2 ban3	ban, bàn	dời đi, dọn đi, giống, loại, như nhau	sort, manner, kind, category
Z	命	30.5:8	ming4	mạng, mệnh	tánh mạng, mệnh lệnh	life; destiny, fate, luck; order
Z	視	147.4:11	shi4	thị	nhìn, thị lực	look at, inspect, observe, see
Z	觀	147.18:25	guan1 guan4	quan	xem, quan sát, tham quan	see, observe, view; appearance
Z	聯	128.11:17	lian2	liên	liên đới, liên lạc	connect, join; associate, ally
Z	腦	130.9:13	nao3 nao4	não	óc	brain
Z	朋	74.4:8	peng2	bằng	bạn bè	friend, pal, acquaintance; (2 nguyệt: Bạn bè thường gặp nhau trong 2 đêm trăng sáng để nói chuyện)
Z	格	75.6:10	ge2 ge1	cách	tính cách	pattern, standard, form; style
Z	兒	10.6:8	er2 er5	nhi	trẻ con	son, child, oneself; final part
Z	修	9.8:10	xiu1	tu	tu thân	study; repair; cultivate
Z	料	68.6:10	liao4 liao2	liệu	chất liệu	consider, conjecture; materials, ingredients
Z	錢	167.8:16	qian2 jian3	tiền	tiền	money, currency, coins
Z	失	37.2:5	shi1	thất	mất đi, thất thoát, thất ý	lose; make mistake, neglect
Z	吃	30.3:6	chi1 ji1	thực	ăn	eat; drink; suffer, endure, bear
Z	住	9.5:7	zhu4	trụ (trú)	ở	reside, live at, dwell, lodge; stop
Z	即	26.5:7	ji2	tức	tới, gần, tức khắc, sắc tức thị không	promptly, quickly, immediately
Z	另	30.2:5	ling4	lánh	riêng	another, separate, other
Z	錄	167.8:16	lu4	lục	kỷ lục, ghi lại	copy, write down, record
Z	專	41.8:11	zhuan1	chuyên	chuyên môn	monopolize, take sole possession
Z	象	152.5:12	xiang4	tượng	con voi	elephant; ivory; figure, image
Z	換	64.9:12	huan4	hoán	đổi	change, exchange; substitute
Z	基	32.8:11	ji1	cơ	căn bản	foundation, base
Z	板	75.4:8	ban3	bản	tấm ván mỏng, bản in sách	plank, board; iron or tin plate
Z	拿	64.6:10	na2	nã	cầm	take, hold, grasp; bring; with
Z	遠	162.10:14	yuan3 yuan4	viễn	xa	distant, remote, far; profound
Z	速	162.7:11	su4	thúc	nhanh nhẹn	quick, prompt, speedy
Z	形	59.4:7	xing2	hình 	hình thể, hình dạng, hành hình	form, shape, appearance
Z	孩	39.6:9	hai2	hài	trẻ con	baby, child; children
Z	備	9.10:12	bei4	bị	chuẩn bị, giới bị	prepare, ready, perfect
Z	歌	76.10:14	ge1	ca	ca hát, bài ca	song, lyrics; sing, chant; praise
Z	幫	50.14:17	bang1	bang	giúp đỡ, bang phái	help, assist; defend; shoe upper
Z	確	112.10:15	que4	xác	bền, đích xác, xác định. xác thực	sure, certain; real, true
Z	候	9.8:10	hou4	hầu	tước Hầu, hẹp, Họ Hầu, lúc (thì hầu)	wait; expect; visit; greet
Z	除	170.7:10	chu2 zhu4 shu1	trừ	trừ bỏ, bớt đi, trừ tịch, trừ gian diệt ác	eliminate, remove, except
Z	界	102.4:9	jie4	giới	biên giới, ranh giới, giới hạn	boundary, limit; domain; society
Z	裝	145.7:13	zhuang1	trang	quần áo, y trang, trang sức, trang hoàng	dress, clothes; decorate; fill
Z	類	181.10:19	lei4 li4	loại	loài, giống, chủng loại, đại khái	class, group, kind, category
Z	講	149.10:17	jiang3	giảng	cắt nghĩa, giảng giải, giải thích, giảng đường	explain; discuss; talk
Z	器	30.13:16	qi4	khí	đồ dùng, tài năng, độ lượng (khí lượng)	receptacle, vessel; instrument
Z	南	24.7:9	nan2 na1	nam	hướng nam	south; southern part; southward
Z	案	75.6:10	an4	án	cái bàn, cái mâm, lời bình phẩm về học thuật (Công án thiền)	table, bench; legal case
Z	畫	102.7:12	hua4	họa	vẽ	delineate, painting, picture, drawing; draw
Z	英	140.5:9	ying1 yang1	anh	tinh túy, nước Anh	petal, flower, leaf; brave, hero
Z	訴	149.5:12	su4	tố	mách, gièm chê	accuse; sue; inform; narrate
Z	帶	50.8:11	dai4	đái	đeo, mang,	belt, girdle, band, strap, zone
